"Original Url","Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://shinadiski.com.ua/sect/sredstva-dlya-avtostekol/","https://shinadiski.com.ua/sect/sredstva-dlya-avtostekol/","text/html; charset=utf-8","200","OK","Indexable","","Средства для автостекол - купить средства для чистки стекол авто - магазин ШинаДиски","84","839","Автозапчасти от ⚡ ШинаДиски ⚡. Цены на средства для автостекол ❗ в интернет магазине SHINADISKI.COM.UA ⭐ Заказывай и покупай средства для автостекол с доставкой по Украине.","172","1213","Средства для автостекол, купить, интернет магазин, цены","55","Средства для автостекол","23","","0","Чем отличаются разные средства для автостекол?","46","","0","","","","","","","","","","66071","13836","13836","5,392","","858","269","3,190","100,000","Very Easy","9,873","0","2","","12","1","0","1,640","170","118","0","3","3","0","","","","","7f9495e8e7f9585a56d7d6493382f603","0,470","","","","","ru-ua","1.1","","","","","","https://shinadiski.com.ua/sect/sredstva-dlya-avtostekol/","2025-11-17 15:56:34"
"https://temol.ua/ru/autocosmetics/glass-washers","https://temol.ua/ru/autocosmetics/glass-washers","text/html; charset=UTF-8","200","OK","Indexable","","ᐈ Очиститель стекла авто - купить средство для стекол автомобиля по выгодной цене | TEMOL","89","886","Очиститель стекла высокого качества для вашего автомобиля ✓ Мы предлагаем широкий ассортимент средств для стекол автомобиля по отличным ценам ➔ Быстрая доставка ★ Закажите сейчас и продлите жизнь своего авто!","208","1498","Автокосметика: Группа - омыватели стекла","40","Очистители стекол авто","22","","0","Какую работу выполняет очиститель стекол для авто","49","Каких видов бывают очистители стекла авто?","42","","","","","","","","","","45348","10065","10065","3,922","","651","134","4,858","100,000","Very Easy","14,448","0","2","","3","1","0","1,640","61","27","0","13","9","0","","","","","4dcf63864ed2456da11d55c7c30db5d3","0,198","","","","","ru","1.1","","","","","","https://temol.ua/ru/autocosmetics/glass-washers","2025-11-17 15:56:32"
"https://chemicalguys.ua/ru/ochysnyk-kolis-i-dyskiv/","https://chemicalguys.ua/ru/ochysnyk-kolis-i-dyskiv/","text/html; charset=UTF-8","200","OK","Indexable","","КОЛЕСА И ДИСКИ ОЧИСТИТЕЛЬ ШИН И ДИСКОВ — купить в интернет магазине Chemical Guys Україна","89","963","【Купить КОЛЕСА И ДИСКИ ОЧИСТИТЕЛЬ ШИН И ДИСКОВ】 — в Интернет магазине Chemical Guys Україна ✅ В наличии товаров: 14 от 277 грн ✈ Доставка ✅ Отзывы","146","1065","","0","ОЧИСТИТЕЛЬ ШИН И ДИСКОВ","23","","0","","0","","0","all","","","https://chemicalguys.ua/ru/ochysnyk-kolis-i-dyskiv/","","","","","","249725","31431","31431","12,248","","746","251","2,972","100,000","Very Easy","2,115","0","2","","10","1","0","1,640","133","99","0","4","4","0","","","","","fc780cf4089468ae837f6c8255d07ea1","0,604","","","","","ru","1.1","","","","","","https://chemicalguys.ua/ru/ochysnyk-kolis-i-dyskiv/","2025-11-17 15:56:39"
"https://detailshop.ua/ru/p1940541375-carpro-retyre-500ml","https://detailshop.ua/ru/p1940541375-carpro-retyre-500ml","text/html; charset=utf-8","200","OK","Indexable","","CARPRO ReTyre 500 ml - мощный очиститель шин и резины | Купить в Украине: Киеве, Харькове, Днепре, Одессе, Запорожье, Львове - detailshop.ua","140","1374","Купить CARPRO ReTyre 500 ml - мощный очиститель шин и резины Украина. Цена 642 грн. в наличии! Обзор, отзывы, описание для CARPRO ReTyre 500 ml - мощный очиститель шин и резины","176","1251","","0","CARPRO ReTyre 500 ml - мощный очиститель шин и резины","53","","0","CARPRO ReTyre 500 ml - мощный очиститель шин и резины","53","Написать отзыв","14","index, follow","","","https://detailshop.ua/ru/p1940541375-carpro-retyre-500ml","","","","","","98948","25465","25465","9,923","","721","172","4,192","100,000","Very Easy","10,547","0","1","","3","1","0","1,640","353","175","0","7","4","0","","","","","461f567f226ea0fbd9bf72492489eebd","0,514","","","","","ru","1.1","","","","","","https://detailshop.ua/ru/p1940541375-carpro-retyre-500ml","2025-11-17 15:56:38"
"https://glosspoint.com.ua/moyka-i-ekster-er/uhod-za-rezinoy-i-vneshnim-plastikom/","https://glosspoint.com.ua/moyka-i-ekster-er/uhod-za-rezinoy-i-vneshnim-plastikom/","text/html; charset=UTF-8","200","OK","Indexable","","Средства для ухода за резиной и очистители пластика автомобиля — купить в Украине — Glosspoint","94","936","↑ Средства для ухода за резиной и очистители пластика автомобиля — широкий выбор, доступные цены. Доставка по Украине: Киев, Одесса, Харьков, Днепр ...","151","1055","","0","Уход за резиной и внешним пластиком","35","","0","Концентрированный очиститель для шин и резины FX Protect Tire and Rubber Cleaner, 5л","84","Концентрированный очиститель для шин и резины FX Protect Tire and Rubber Cleaner, 5л","84","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://glosspoint.com.ua/moyka-i-ekster-er/uhod-za-rezinoy-i-vneshnim-plastikom/","https://glosspoint.com.ua/moyka-i-ekster-er/uhod-za-rezinoy-i-vneshnim-plastikom/page/2/","","","","","684492","79980","79980","31,167","","4695","1118","4,199","100,000","Very Easy","4,500","0","2","","117","4","0","6,560","951","259","0","3","3","0","","","","","5a8c47be170d44a47a0bfb00dc3cde37","1,000","","","","","ru-RU","1.1","","","","","","https://glosspoint.com.ua/moyka-i-ekster-er/uhod-za-rezinoy-i-vneshnim-plastikom/","2025-11-17 15:56:35"
"https://meguiars.com.ua/ru/shiny-i-kolesa","https://meguiars.com.ua/ru/shiny-i-kolesa","text/html; charset=UTF-8","200","OK","Indexable","","Средства для чернения шин. Средства для колес автомобиля | Meguiar's Украина","76","763","⏩ Купить автохимию для шин и дисков  ⭐ Очистители, чернители резины авто ✈️ Доставка в Киев, Днепр, Харьков, Львов, Одессу и по всей Украине. ☎️ (067) 249-32-03","160","1087","чернение шин, очиститель для шин, шампунь для шин, спрей для дисков","67","Автокосметика для шин, колес, дисков авто","41","","0","Очистители для шин, колес, дисков","33","Очистители для дисков","21","","","","https://meguiars.com.ua/ru/shiny-i-kolesa","","","","","","116760","18100","18100","7,053","","1303","316","4,123","100,000","Very Easy","9,510","0","1","","21","3","0","4,920","185","78","0","12","6","0","","","","","8d7b390b8948e9901711b8a42bb1bd38","0,423","","","","","ru","1.1","","","","","","https://meguiars.com.ua/ru/shiny-i-kolesa","2025-11-17 15:56:35"
"https://soft99.com.ua/category/cherneniye-shin","https://soft99.com.ua/category/cherneniye-shin","text/html; charset=UTF-8","200","OK","Indexable","","Чернители для шин: средства для чернения резины — купить в интернет-магазине SOFT99","83","849","Профессиональные чернители для шин — возвращают насыщенный цвет, придают блеск и защищают резину от трещин, выцветания и воздействия внешней среды.","147","1092","","0","Чернители для шин","17","","0","","0","","0","","","","","","","","","","146293","18171","18171","7,081","","711","219","3,247","100,000","Very Easy","3,914","0","1","","3","1","0","1,640","130","71","0","3","2","0","","","","","c145e6705f1036de74ec11eafdf82a51","0,796","","","","","ru","1.1","","","","","","https://soft99.com.ua/category/cherneniye-shin","2025-11-17 15:56:32"
"https://dok.ua/catalog/cherniteli-shin","https://dok.ua/catalog/cherniteli-shin","text/html; charset=UTF-8","200","OK","Indexable","","Чернитель резины: купить чернитель шин в Украине и Киеве | dok.ua","65","643","Чернитель резины: все бренды и консистенции (гель, аэрозоль, жидкость и пена). Лучшие цены. Отзывы, оценки и рейтинг ✈ Доставка по Киеву и Украине. ☎: 044 221-06-15 ➤ Купить в DOK.ua","182","1249","чернитель шин, чернитель резины, продажа, заказать, стоимость, цена, отзывы, Украина, Киев, Харьков, Днепр, Одесса, Львів, Запорожье, Винница, Житомир, Ивано-Франковск, Кропивницкий, Луцк, Николаев, Полтава, Ровно, Сумы, Тернополь, Ужгород, Херсон, Хмельницкий, Черкассы, Чернигов, Черновцы, Мариуполь, Каменское, Кременчуг, Белая Церковь, Краматорск, Мелитополь, Никополь, Славянск, Бердянск, Павлоград, Северодонецк, Лисичанск, Каменец-Подольский, выбор, интернет-магазин DOK.ua, ДОК","485","Чернитель резины","16","","0","Цены на чернитель резины","24","Часто задаваемые вопросы про чернитель резины","45","","","","https://dok.ua/catalog/cherniteli-shin","https://dok.ua/catalog/cherniteli-shin?page=2","","","","","300425","34424","34424","13,414","","1878","504","3,726","100,000","Very Easy","4,808","0","1","","6","1","0","1,640","132","101","0","3","3","0","","","","","a162b10fb63eb4fb228590a42718585e","0,771","","","","","","1.1","","","","","","https://dok.ua/catalog/cherniteli-shin","2025-11-17 15:56:38"
"https://uht24.ua/ru/category/chernitel-reziny-shin","https://uht24.ua/ru/category/chernitel-reziny-shin","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","0","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,162","","","","","","1.1","","","","","","https://uht24.ua/ru/category/chernitel-reziny-shin","2025-11-17 15:56:30"
"https://atl.ua/avtohimiya/avtokhimiya-dlya-koles/ukhod-za-shinami-chernenie-shin","https://atl.ua/avtohimiya/avtokhimiya-dlya-koles/ukhod-za-shinami-chernenie-shin","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","0","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,151","","","","","","1.1","","","","","","https://atl.ua/avtohimiya/avtokhimiya-dlya-koles/ukhod-za-shinami-chernenie-shin","2025-11-17 15:56:41"
"https://avtozvuk.ua/ukhod-za-shinami/c1263","https://avtozvuk.ua/ukhod-za-shinami/c1263","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","0","1","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,083","","","","","","1.1","","","","","","https://avtozvuk.ua/ukhod-za-shinami/c1263","2025-11-17 15:56:39"
"https://artdetailing.com.ua/eksterer/sredstva-dlya-shin?page=3","https://artdetailing.com.ua/eksterer/sredstva-dlya-shin?page=3","text/html; charset=utf-8","200","OK","Indexable","","Купить чернение резины в интернет-магазине ArtDetailingUA по самой выгодной цене","80","804","Средство для чернения шин - широкий ассортимент товаров для ухода за авто. Очиститель шин от европейского производителя высокого качества. Только оригинальная продукция. Удобная доставка по Украине, самовывоз","208","1494","средство для чернения шин, средство для чернения колес, средство для чистки шин, купить чернение резины, средство для чернения резины, чернение резины купить, средство для чернения пластика, очиститель шин","205","Средства для шин","16","","0","ЧЕРНЕНИЯ РЕЗИНЫ ЛУЧШИЕ СРЕДСТВА","31","ПРАВИЛЬНЫЙ УХОД ЗА РЕЗИНОЙ И ОЧИСТКА КОЛЕС АВТОМОБИЛЯ","53","","","","","https://artdetailing.com.ua/sredstva-dlya-shin?page=4","https://artdetailing.com.ua/sredstva-dlya-shin?page=2","","","","188749","38854","38854","15,141","","906","236","3,839","100,000","Very Easy","4,415","0","1","","0","0","0","0,000","179","96","0","4","4","0","","","","","f3df95661dacb1f452dfaab6f586be5f","0,564","","","","","ru","1.1","","","","","","https://artdetailing.com.ua/eksterer/sredstva-dlya-shin?page=3","2025-11-17 15:56:41"
"https://avtoapteka.ua/avtohimiia/poliroli/poliroli-dlia-shin/","https://avtoapteka.ua/avtohimiia/poliroli/poliroli-dlia-shin/","text/html; charset=utf-8","200","OK","Indexable","","Полироль для шин — купить полироль для резины автомобиля в интернет магазине | Цена | Киев, Днепр, Харьков, Одесса","114","1141","Заказать полироль для резины/шин автомобиля по выгодной цене Вы можете в нашем интернет магазине ✅Оперативное обслуживание ➤Заходите прямо сейчас!","146","1071","полироль для шин","16","Полироль для шин","16","","0","","0","","0","","","","https://avtoapteka.ua/avtohimiia/poliroli/poliroli-dlia-shin/","","","","","","296971","61850","61850","24,102","","469","132","3,553","100,000","Very Easy","3,550","0","3","","6","3","0","4,920","430","187","0","6","5","0","","","","","5b209e12ff705443be2675a8a7d5460a","0,673","","","","","ru","1.1","","","","","","https://avtoapteka.ua/avtohimiia/poliroli/poliroli-dlia-shin/","2025-11-17 15:56:39"
"https://lido.ua/profesiini-zasobi-dlia-miiok-7169/property-vid-176969","https://lido.ua/profesiini-zasobi-dlia-miiok-7169/property-vid-176969","text/html; charset=UTF-8","200","OK","Indexable","","Полироли для резины и шин авто: купить полироли шин по лучшей цене в Украине | Интернет-магазин LIDO","100","1007","☝ Заказывайте 【 Полироли для резины и шин авто 】 в интернет-магазине LIDO ➦ Купить полироль шин и дисков в Украине с гарантией качества ➦ Отправка по Украине в день заказа ✅ Собственный импорт авто товаров ➝ Звоните ☎️ (067)-190-83-35. / LIDO","242","1667","","0","Полироли для резины и шин авто","30","","0","","0","","0","index, follow","","","","","","","","","275804","32162","32162","12,533","","519","197","2,635","100,000","Very Easy","5,021","0","1","","23","1","0","1,640","573","278","0","3","3","0","","","","","20c50b619ac3259c0401418025dad777","0,508","Sun, 16 Nov 2025 00:00:00 GMT","","","","ru","1.1","","","","","","https://lido.ua/profesiini-zasobi-dlia-miiok-7169/property-vid-176969","2025-11-17 15:56:35"
"https://tiptoppro.com/ru/polirol-chornitel-z-efektom-mokrikh-shin/","https://tiptoppro.com/ru/polirol-chornitel-z-efektom-mokrikh-shin/","text/html; charset=UTF-8","200","OK","Indexable","","Купить автохимия автокосметика чернитель мокрые шины полироль колес","67","711","Полироль-чернитель с эффектом мокрых шин для профессиональной чистки салона авто. Идеально подходит для чистки ткани, велюра, искусственной и натуральной кожи, пластика. Фирменный интернет-магазин TipTop Pro Украина. Для заказа звоните +38 068 56 56 555.","254","1811","","0","Полироль-чернитель с эффектом мокрых шин","40","","0","","0","","0","all","","","https://tiptoppro.com/ru/polirol-chornitel-z-efektom-mokrikh-shin/","","","","","","125092","27145","27145","10,578","","458","152","3,013","100,000","Very Easy","3,250","0","2","","20","1","0","1,640","48","23","0","6","6","0","","","","","40d8ad0eb42b3f3c149a8e73a45ed4e5","1,059","","","","","ru","1.1","","","","","","https://tiptoppro.com/ru/polirol-chornitel-z-efektom-mokrikh-shin/","2025-11-17 15:56:31"
